actual,predicted,std,lower_bound,upper_bound
0,0.5036545331185035,0.005502083079151843,0.4928704502833659,0.5144386159536412
0,0.3630202249310106,0.0024639106538398596,0.3581909600494845,0.36784948981253673
0,0.5570447424087486,0.0011494695253384097,0.5547917821390853,0.5592977026784118
0,0.7802359760306268,0.004238064301113459,0.7719293700004444,0.7885425820608092
0,0.4804062799055477,0.0033873925215533807,0.47376699056330307,0.4870455692477923
0,0.4005237099098497,0.00492605956455627,0.39086863316331943,0.41017878665637997
0,0.44680663181393837,0.0028206353956325195,0.44127818643849864,0.4523350771893781
0,0.3974194536149232,0.0029113883410885506,0.39171313246638967,0.40312577476345673
0,0.8105431964660522,0.006260346540901102,0.798272917245886,0.8228134756862184
0,0.5842266083543901,0.001538586749949813,0.5812109783244884,0.5872422383842918
0,0.44234575703145823,0.002445800808822279,0.4375519874461666,0.4471395266167499
0,0.5071466827884753,0.010661250369618732,0.4862506320640226,0.528042733512928
0,0.36341161396306715,0.0027576400686319274,0.35800663942854855,0.36881658849758575
0,0.43536075772518923,0.0005274180794665988,0.4343270182894347,0.43639449716094375
0,0.3116657780189665,0.0029958922362250603,0.3057938292359654,0.3175377268019676
0,0.545194797905184,0.003637867742788329,0.5380645771293189,0.5523250186810491
0,0.8917043177148433,0.008332401836147746,0.8753728101159937,0.9080358253136929
0,0.8390103397441799,0.0015569559675050952,0.8359587060478699,0.8420619734404899
0,0.35808105442944854,0.0045596298542716915,0.349144179915076,0.36701792894382107
1,0.464530527141039,0.003155546335435685,0.45834565632358504,0.47071539795849293
0,0.8392844822626953,0.002164327927328944,0.8350423995251305,0.84352656500026
1,0.4715991034589552,0.0033251255376460617,0.46508185740516894,0.4781163495127415
0,0.8449697633660241,0.001771830606373744,0.8414969753775317,0.8484425513545166
0,0.440914466904367,0.005106196067514069,0.4309063226120394,0.4509226111966945
1,0.6354306232009476,0.008921750596582706,0.6179439920316454,0.6529172543702497
0,0.3577817148249441,0.002899382193405222,0.35209892572586987,0.3634645039240183
1,0.5354710837142357,0.006613482592369024,0.5225086578331924,0.5484335095952789
0,0.38300744360375516,0.0014381797601675478,0.38018861127382675,0.38582627593368357
0,2.173351655270906,0.017621017425985958,2.1388144611159734,2.207888849425838
1,1.2543404578729869,0.02231061820027918,1.2106116462004397,1.298069269545534
0,0.5826732000032968,0.0017291860888861749,0.5792839952690799,0.5860624047375137
0,0.4665921035820957,0.003212852907657601,0.4602949118830868,0.47288929528110457
0,0.6060962474212164,0.005323303460357046,0.5956625726389165,0.6165299222035162
2,1.692624109751504,0.03277762658446592,1.628379961645951,1.7568682578570571
1,1.6063272577827847,0.009323540641763897,1.5880531181249276,1.624601397440642
3,1.449700485757665,0.006210281303490714,1.4375283344028231,1.4618726371125068
0,0.9969199899093732,0.011678294829426403,0.9740305320436975,1.019809447775049
0,0.4153138140396944,0.001444335468081787,0.4124829165222541,0.41814471155713473
5,0.36366469680331504,0.0022839120462053424,0.35918822919275256,0.3681411644138775
27,17.848240605394054,0.5453910639699822,16.77927412001289,18.917207090775218
26,15.936993997600894,0.3458028551840056,15.259220401440242,16.614767593761545
5,3.991898629148748,0.037781316666511446,3.917847248482386,4.0659500098151105
2,2.2831500037095935,0.00922517101355861,2.2650686685230186,2.3012313388961685
0,0.3930298973411974,0.00280732001600888,0.38752755010982004,0.3985322445725748
0,0.3587043050951566,0.0022914290946831057,0.35421310406957773,0.3631955061207355
3,0.7803570294150971,0.012042884099469447,0.756752976580137,0.8039610822500572
3,0.7677446136683836,0.0476928622334339,0.6742666036908532,0.8612226236459141
0,1.0334674495900804,0.038066741776048164,0.958856635709026,1.1080782634711348
4,0.8904232511030687,0.032662853039411265,0.8264040591458227,0.9544424430603148
1,1.3687997913391878,0.03503977909154678,1.300121824319756,1.4374777583586196
2,1.3352432008763762,0.05200714313207032,1.2333092003375183,1.437177201415234
1,1.1517856495429524,0.04877691921671802,1.0561828878781852,1.2473884112077196
4,1.4443176475932489,0.022161083467436112,1.400881923997074,1.4877533711894237
4,1.8987989772973346,0.047119797639040444,1.8064441739248154,1.9911537806698538
1,2.709434554552715,0.04656415013737512,2.61816882028346,2.8007002888219703
0,1.9518392942834828,0.026628256805678055,1.8996479109443538,2.004030677622612
0,0.8585666861756308,0.04739479865858169,0.7656728808048107,0.951460491546451
0,2.2996113649053007,0.019903477783193946,2.2606005484502405,2.338622181360361
0,0.9290763621398955,0.018485273486278157,0.8928452261067903,0.9653074981730008
1,1.0320267638588598,0.012929875024110922,1.0066842088116024,1.0573693189061173
0,1.601332441367797,0.022191950921161094,1.5578362175623213,1.6448286651732726
0,1.0738417222519248,0.013540706350942176,1.047301937804078,1.1003815066997715
1,1.0028601669804746,0.015790571754943302,0.9719106463407857,1.0338096876201635
5,1.0011514408208686,0.011886258580137135,0.9778543740037998,1.0244485076379375
8,2.543941532299148,0.03062450598005231,2.4839175005782455,2.6039655640200507
4,4.446907248236504,0.16422289340505627,4.125030377162593,4.768784119310414
2,2.4148965503366338,0.05493758875612443,2.30721887637463,2.5225742242986375
0,0.5447185983419608,0.0029468741602100062,0.5389427249879492,0.5504944716959724
0,0.5805140700116523,0.011519219815118257,0.5579363991740206,0.6030917408492841
0,2.1153205671962296,0.02583627664465816,2.0646814649726997,2.1659596694197596
9,0.9396132344658167,0.00826873314293158,0.9234065175056708,0.9558199514259625
0,0.38172206712346934,0.0016968642789847,0.37839621313665933,0.38504792111027936
0,0.47158452563291914,0.0043049538555104995,0.4631468160761186,0.4800222351897197
0,0.44680663181393837,0.0028206353956325195,0.44127818643849864,0.4523350771893781
0,0.49565238772063486,0.004787544815802179,0.4862687998816626,0.5050359755596071
0,0.3667798148691639,0.002417958153764246,0.362040616887786,0.3715190128505418
0,0.7182956684793914,0.008564909617231612,0.7015084456296174,0.7350828913291654
0,0.8822318065553952,0.007957741650114083,0.8666346329211716,0.8978289801896189
0,0.5710253890572107,0.0006558355092455308,0.5697399514590894,0.572310826655332
3,0.5000833408509177,0.0032850442099384234,0.49364465419943837,0.5065220275023969
0,1.1743061365016159,0.00938173414472439,1.155917937577956,1.1926943354252757
5,0.6043959134887396,0.004570490191066423,0.5954377527142494,0.6133540742632297
1,0.8905122211990483,0.002009070826159201,0.8865744423797762,0.8944500000183203
0,0.6954922082207132,0.010192940627968177,0.6755140445898956,0.7154703718515308
0,0.8390400174503104,0.010175540640484032,0.8190959577949617,0.8589840771056592
1,0.748569848477875,0.0006903806492488212,0.7472167024053473,0.7499229945504027
0,0.7860213090319519,0.008488729111393797,0.76938339997362,0.8026592180902837
0,0.454538777276728,0.00040121793570820557,0.4537523901227399,0.4553251644307161
2,0.4376585351576863,0.004038478607357401,0.4297431170872658,0.44557395322810683
0,0.696913144053421,0.004266209370197458,0.6885513736878339,0.705274914419008
0,0.8641723086625325,0.010879377636649699,0.842848728494699,0.8854958888303659
1,0.3903792265106137,0.004131198640242214,0.3822820771757389,0.39847637584548845
0,0.7705821230753602,0.015115833671682,0.7409550890788635,0.8002091570718569
0,0.5031059161436757,0.004960331011112736,0.49338366736189476,0.5128281649254567
3,0.4027030247045819,0.0065553499205122595,0.3898545388603779,0.4155515105487859
3,1.7654138194953681,0.013114913430380706,1.739708589171822,1.7911190498189142
1,2.2188587722469193,0.025641385453375725,2.168601656758303,2.2691158877355355
0,0.9938519854251747,0.007773598393042008,0.9786157325748124,1.009088238275537
3,0.5031065231265405,0.0028354195560887315,0.4975491007966066,0.5086639454564744
0,0.628906101771806,0.002291503968271446,0.6244147539939939,0.633397449549618
2,0.5411397204383892,0.00206849318188265,0.5370854738018992,0.5451939670748792
2,0.8077329142618881,0.0015929100747214672,0.804610810515434,0.8108550180083421
2,0.5014195646511684,0.021347335628896322,0.45957878681853165,0.5432603424838052
0,7.743849813014999,0.17964536279183885,7.391744901942995,8.095954724087003
3,5.113637305916957,0.10363619409666487,4.910510365487494,5.316764246346421
13,5.497199402261884,0.14982439692222604,5.203543584294321,5.790855220229448
12,1.61469710971826,0.02293437030793961,1.5697457439146985,1.6596484755218217
9,9.70338764795082,0.3258623827103,9.064697377838632,10.342077918063007
12,5.5090380593929495,0.2843750417813068,4.951662977501588,6.066413141284311
24,6.753434141214154,0.16654457610614185,6.4270067720461155,7.079861510382192
4,4.6090477766837115,0.17221616675383838,4.2715040898461885,4.9465914635212345
7,2.9278655305700485,0.05034248207576551,2.829194265701548,3.026536795438549
5,3.1748109789038197,0.06610475742582017,3.045245654349212,3.3043763034584273
12,3.610200771497197,0.06750957138666716,3.4778820115793296,3.7425195314150645
15,8.419972612829756,0.8015968124051202,6.84884286051572,9.991102365143792
6,8.264552221516201,0.15311756375580565,7.964441796554822,8.56466264647758
9,1.1569234041934602,0.22028804242716266,0.7251588410362213,1.588687967350699
10,3.7058504424111303,0.13527103615684052,3.4407192115437226,3.970981673278538
0,5.548664509304508,0.29378027830469183,4.972855163827313,6.124473854781704
1,1.4881981234982422,0.03432025017653329,1.420930433152237,1.5554658138442474
3,0.8496925875973534,0.04747798745264418,0.7566357321901709,0.942749443004536
7,2.1848309571005533,0.07234687804450934,2.043031076133315,2.326630838067792
3,2.7670389968819684,0.06407835316037522,2.641445424687633,2.8926325690763037
2,1.0801779459478815,0.039473146271858994,1.002810579255038,1.1575453126407251
8,3.4737136174345618,0.07486096256496703,3.326986130807226,3.6204411040618973
3,6.81162583134401,0.12374158920530005,6.569092316501622,7.054159346186398
13,3.0309337086709225,0.052480525853605096,2.9280718779978563,3.1337955393439887
0,0.7633167382714765,0.011473440388037855,0.7408287951109223,0.7858046814320307
0,0.5314611876281354,0.004204042791631471,0.5232212637565378,0.5397011114997331
1,0.41332578653932667,0.0026130670364135824,0.40820417514795604,0.4184473979306973
1,0.5987578709838793,0.0024949244731565985,0.5938678190164924,0.6036479229512662
0,0.5030904070614494,0.005762610751020921,0.49179568998944834,0.5143851241334504
0,0.3659120339473381,0.0027364207971445915,0.36054864918493473,0.3712754187097415
0,0.3809461352354067,0.010268474204151496,0.3608199257952698,0.40107234467554365
0,0.4102327131086625,0.005563871093139967,0.39932752576610814,0.42113790045121685
3,0.5102183854518597,0.009497536368482135,0.4916032141696347,0.5288335567340847
1,0.4457678798054028,0.006115519429154778,0.4337814617242594,0.45775429788654615
0,4.460990637425468,0.07025599376241767,4.3232888896511295,4.598692385199806
2,4.237131641858487,0.045774816776910955,4.1474130009757415,4.3268502827412325
2,3.115782978420251,0.06304935061640858,2.99220625121209,3.2393597056284116
1,2.332032815736028,0.07404161734552184,2.186911245738805,2.4771543857332508
1,1.5557252531537167,0.060354909433338405,1.4374296306643735,1.67402087564306
0,1.3786479913222607,0.058442755248907755,1.2641001910344014,1.49319579161012
0,1.4389133031017236,0.010204328749512154,1.4189128187526798,1.4589137874507674
6,1.0798520628193737,0.015649537737125213,1.0491789688546083,1.1105251567841392
1,1.0492825546675328,0.058608123801047254,0.9344106320174802,1.1641544773175854
3,1.2438132271509137,0.15097556195982995,0.947901125709647,1.5397253285921804
0,2.3581672561232536,0.14364387930847416,2.076625252678644,2.639709259567863
3,5.125336079607323,0.04203876692246665,5.042940096439288,5.207732062775358
1,4.138423456238011,0.06029696503252748,4.020241404774257,4.2566055077017655
5,1.8777100263621325,0.09240392198285091,1.6965983392757447,2.0588217134485203
0,0.5096595658162383,0.00217956994048169,0.5053876087328941,0.5139315228995824
0,0.5348810556275866,0.008771290445290686,0.5176893263548168,0.5520727849003564
0,0.4058239396310092,0.008248517092624093,0.389656846129466,0.42199103313255243
0,0.4753820733063501,0.0015654629831970473,0.47231376585928386,0.4784503807534163
0,0.31146077442485987,0.004402630246029395,0.3028316191426422,0.3200899297070775
0,0.300013916595174,0.0028358082955215417,0.2944557323359518,0.30557210085439623
0,0.2661667242141139,0.003464812739231634,0.2593756912452199,0.2729577571830079
0,0.6068423773668813,0.018405865296418713,0.5707668813859006,0.642917873347862
0,0.44118306709277305,0.0030543437474763,0.4351965533477195,0.4471695808378266
0,0.3076300192559734,0.005223325654070692,0.2973923009739948,0.31786773753795194
1,0.4174661103218918,0.0040700096954380365,0.40948889131883326,0.4254433293249503
0,1.6319015210069185,0.021962933703463125,1.5888541709481308,1.6749488710657063
0,0.6904108257186957,0.004924393093806893,0.6807590152548342,0.7000626361825573
0,0.6594154546777532,0.007834054141187015,0.6440607085610266,0.6747702007944798
1,2.0574602322932942,0.02176408846233183,2.0148026189071238,2.1001178456794647
3,2.1195864740334414,0.00858715357298027,2.1027556530304,2.1364172950364826
11,1.1856055525567333,0.02027938972969127,1.1458579486865383,1.2253531564269282
0,3.892259410250178,0.34950506159338063,3.207229489527152,4.577289330973204
0,1.1275073474204882,0.0036433104845629226,1.120366458870745,1.1346482359702315
2,0.8282840911762958,0.018429081106144236,0.7921630922082531,0.8644050901443384
11,4.205368000039134,0.04518859525732151,4.116798353334784,4.293937646743484
5,0.5120826961757876,0.005067941323990292,0.5021495311807667,0.5220158611708086
4,0.4095682872818351,0.006481519211539558,0.39686450962721753,0.42227206493645264
2,0.925518540704156,0.017356749082700067,0.8914993125020638,0.9595377689062481
2,1.1313934935692362,0.0044919283541457215,1.1225893139951106,1.1401976731433618
0,1.7199154340573053,0.024930623943717138,1.6710514111276198,1.7687794569869908
2,0.46470366105754457,0.01907791835881925,0.4273109410742588,0.5020963810408303
0,0.8876791545221768,0.014954335170956876,0.8583686575871013,0.9169896514572523
3,0.4895362730657604,0.005004423145940085,0.47972760369971784,0.499344942431803
0,0.3175576437251884,0.0067364076173068825,0.30435428479526694,0.3307610026551099
0,2.4363121345885346,0.03811401131522477,2.361608672410694,2.511015596766375
3,1.3621138613056722,0.01622578112287493,1.3303113303048373,1.3939163923065072
0,0.5061903270524605,0.004296530109598243,0.49776912803764795,0.514611526067273
0,0.5161171796802464,0.0160529672633671,0.4846533638440469,0.5475809955164459
0,0.9290233900197387,0.012742573283602471,0.9040479463838779,0.9539988336555995
0,1.5618990359083729,0.020928094353753045,1.520879970975017,1.6029181008417288
0,0.66506380271466,0.005255647261775993,0.6547627340815791,0.6753648713477409
2,0.3462876699972605,0.006203098963322382,0.33412959602914866,0.3584457439653724
0,0.9308346031807632,0.0045944616773168296,0.9218294582932222,0.9398397480683042
0,0.4080333840583367,0.003480305434171098,0.40121198540736136,0.4148547827093121
0,0.33489254689745246,0.0013513827450171263,0.3322438367172189,0.337541257077686
0,0.43839853719072064,0.006805097605677058,0.4250605458835936,0.4517365284978477
0,1.1898063281785844,0.02191769010166594,1.1468476555793192,1.2327650007778497
0,0.8755769360931881,0.01485052310471748,0.8464699108079419,0.9046839613784343
0,0.591746166880337,0.00296468815548019,0.5859353780955958,0.5975569556650782
0,0.7875057179462307,0.0029424340803159673,0.7817385471488114,0.79327288874365
0,1.153591304815753,0.015054328147264298,1.1240848216471149,1.183097787984391
0,0.7658873401295234,0.0005429436808922872,0.7648231705149745,0.7669515097440723
0,0.6119275999887529,0.020872198539024757,0.5710180908522644,0.6528371091252414
0,0.43802282682393573,0.005539746171829096,0.4271649243271507,0.44888072932072076
0,0.7598949331669932,0.02221742728612219,0.7163487756861937,0.8034410906477927
0,0.8223948499115541,0.016469171260569914,0.790115274240837,0.8546744255822711
0,0.3322019433033494,0.0008538660170435223,0.3305283659099441,0.3338755206967547
0,0.38226627539593633,0.0036311695130465138,0.37514918315036516,0.3893833676415075
2,2.979238994098253,0.012656278625830407,2.9544326879916256,3.0040453002048806
0,1.2393359647163578,0.01882850834533219,1.2024320883595068,1.2762398410732088
2,3.419523905943903,0.09044213967827856,3.242257312174477,3.596790499713329
6,2.7355107840414177,0.03858377915289208,2.6598865769017492,2.811134991181086
0,1.2346742890190885,0.030135240165411976,1.175609218294881,1.293739359743296
0,1.4137777855956741,0.027683473306161468,1.3595181779155976,1.4680373932757507
0,0.912667711413791,0.008820114345451782,0.8953802872967055,0.9299551355308765
0,0.9151681313980621,0.008520848815173279,0.8984672677203225,0.9318689950758017
0,0.550634861438165,0.0009267239330781891,0.5488184825293317,0.5524512403469982
1,0.3773689993513651,0.0018253584335881188,0.3737912968215324,0.3809467018811978
1,0.8058517880191903,0.0033706128975381014,0.7992453867400157,0.812458189298365
1,0.4591250432814946,0.002661300856270328,0.4539088936032048,0.46434119295978443
0,0.6103198462584188,0.0205451139457477,0.5700514229247533,0.6505882695920844
4,2.921729749016922,0.024042362866013,2.8746067177995362,2.9688527802343074
0,2.806190633303537,0.04708005426532096,2.713913726943508,2.8984675396635664
4,1.567294907463948,0.01635865425590583,1.5352319451223726,1.5993578698055233
5,0.5926918860517681,0.015907155325360425,0.5615138616140617,0.6238699104894746
1,0.4610357091065378,0.0014178915715315325,0.458256641626336,0.4638147765867396
0,0.8905520906167284,0.03549746444592173,0.8209770603027218,0.9601271209307349
0,0.5443220348973493,0.005960651020589104,0.5326391588969946,0.556004910897704
0,0.39686566874562185,0.0015386504111996736,0.3938499139396705,0.3998814235515732
0,0.5884410917151693,0.010802388710228487,0.5672684098431215,0.6096137735872171
1,0.42562719147758,0.001734975009312113,0.42222664045932823,0.42902774249583175
0,0.6586900762034439,0.0027813643934441897,0.6532386019922932,0.6641415504145946
0,0.40793963847690856,0.0022415818103382413,0.4035461381286456,0.41233313882517153
1,0.3789784889093782,0.0007479352236234715,0.3775125358710762,0.3804444419476802
0,0.5411720702088673,0.0016559074728023009,0.5379264915621748,0.5444176488555598
0,0.27275752481785775,0.0003857060967532893,0.2720015408682213,0.2735135087674942
0,0.6745824225513721,0.006372424588146517,0.662092470358605,0.6870723747441393
0,0.8295655455232162,0.004943677987130765,0.8198759366684398,0.8392551543779925
1,0.929052725403367,0.021491695388912893,0.8869290024410977,0.9711764483656363
0,0.5363504003910068,0.00297310275857205,0.5305231189842056,0.542177681797808
0,0.6160008271042062,0.005279490219642857,0.6056530262737062,0.6263486279347062
0,0.6961816768893784,0.0020298647134616224,0.6922031420509936,0.7001602117277631
0,0.38172206712346934,0.0016968642789847,0.37839621313665933,0.38504792111027936
0,0.6049641274340337,0.021492107559127196,0.5628395966181444,0.647088658249923
0,0.7268465561140437,0.02264675048147684,0.6824589251703491,0.7712341870577383
0,0.35635161338350674,0.0015598360383502154,0.3532943347483403,0.35940889201867315
0,0.3116657780189665,0.0029958922362250603,0.3057938292359654,0.3175377268019676
2,1.0742043006703959,0.017454084878981844,1.0399942943075915,1.1084143070332002
4,1.2860744656814553,0.02689892868491194,1.233352565459028,1.3387963659038826
8,2.102165277139956,0.029190869024608445,2.0449511738517234,2.159379380428189
2,1.1913504882651416,0.014312392606337425,1.1632981987567201,1.219402777773563
0,0.44855818490013677,0.0066713260353648525,0.43548238587082166,0.4616339839294519
0,0.6779185560682919,0.0030807926174107555,0.6718802025381668,0.6839569095984169
1,1.2199101078003185,0.007770572786821072,1.2046797851381492,1.2351404304624878
0,0.7748967283643444,0.009199601959464815,0.7568655085237934,0.7929279482048954
0,0.5398799927029875,0.003236423107600275,0.533536603412091,0.546223381993884
3,0.6209524340711784,0.01219742475610013,0.5970454815492221,0.6448593865931347
6,1.3673070421196638,0.08234136282594783,1.205917970980806,1.5286961132585215
1,2.6178161730462524,0.101104609999327,2.4196511374475715,2.815981208644933
11,11.728734425822745,1.2216896698666349,9.334222672884142,14.123246178761349
2,2.318497498605454,0.007479411139329301,2.303837852772369,2.3331571444385393
0,8.603843041818935,0.5551899402058086,7.515670759015551,9.69201532462232
3,6.014318181955429,0.21575148023724208,5.591445280690435,6.437191083220423
3,3.6869613390416958,0.05474630748114982,3.579658576378642,3.7942641017047496
21,2.5596528759163193,0.023010213886150117,2.5145528566994653,2.6047528951331733
13,8.384070676859919,0.3006683990811666,7.794760614660833,8.973380739059005
0,0.42723283939974815,0.0027350829530222356,0.4218720768118246,0.4325936019876717
1,0.34055681967967516,0.0022673800879619943,0.33611275470726965,0.3450008846520807
0,0.3391217545556824,0.0057706521300301935,0.3278112763808232,0.3504322327305416
0,0.4472102951048813,0.006429422064916024,0.4346086278576459,0.4598119623521167
0,0.33360566351139903,0.0023501423899160495,0.3289993844271636,0.3382119425956345
0,0.32525542101551275,0.002285036938345628,0.3207767486163553,0.3297340934146702
2,0.6032568186551363,0.004297807458180084,0.5948331160371033,0.6116805212731692
0,0.9287553969204221,0.012356594369588917,0.9045364719560278,0.9529743218848163
0,0.9152045940928334,0.009396290132795656,0.896787865432554,0.9336213227531128
0,0.3871044829101673,0.000730834396534354,0.38567204749295997,0.38853691832737464
0,0.3553986116906147,0.000563075588901673,0.3542949835363674,0.356502239844862
0,0.8457615447104638,0.022254920300180177,0.8021419009221107,0.889381188498817
0,0.31639654400765765,0.0005173437382634805,0.31538255028066126,0.31741053773465405
0,0.38300744360375516,0.0014381797601675478,0.38018861127382675,0.38582627593368357
1,0.29975847113033893,0.002775973317413749,0.294317563428208,0.3051993788324699
1,0.3969104881727854,0.001981981664115921,0.3930258041111182,0.4007951722344526
1,0.3118129605493653,0.0020805033617285937,0.30773517396037725,0.31589074713835336
0,0.503818852861651,0.01919524511139406,0.46619617244331857,0.5414415332799833
3,2.045999827158705,0.021258540770146547,2.004333087249218,2.0876665670681924
0,2.1601230915115317,0.007828706837271764,2.144778826110479,2.175467356912584
1,1.9414060576050822,0.008664401889916065,1.9244238299008467,1.9583882853093177
0,1.9270174470946841,0.020248845751293314,1.8873297094221493,1.966705184767219
0,0.5867138390042366,0.0034962679917769552,0.5798611537403537,0.5935665242681194
0,0.8267326509201803,0.0017902355742221792,0.8232237891947048,0.8302415126456558
0,0.7295009033700796,0.0012217796358926863,0.7271062152837299,0.7318955914564292
0,0.6545441799896334,0.02034046036505712,0.6146768776741215,0.6944114823051454
0,0.47692812589796163,0.003149587426813085,0.470754934541408,0.4831013172545153
0,0.3095348010575939,0.0037325004153426385,0.30221910024352233,0.31685050187166547
1,0.46867518741070474,0.005570026482878771,0.45775793550426236,0.4795924393171471
0,0.505221384022822,0.005111051232806034,0.4952037236065222,0.5152390444391218
0,0.34811079704309505,0.0034262761089562765,0.34139529586954076,0.35482629821664935
0,0.33131715981949267,0.0016084033548028282,0.3281646892440791,0.33446963039490624
0,2.1767177753439353,0.037020253855148295,2.1041580777878446,2.249277472900026
2,1.5479834679289934,0.018870971866350023,1.5109963630709473,1.5849705727870396
0,0.8728976391818355,0.030039517768359444,0.814020184355851,0.93177509400782
3,1.2019078546622037,0.02128007167238246,1.160198914184334,1.2436167951400734
1,1.764004361378601,0.034357752451663656,1.6966631665733403,1.8313455561838616
0,0.6691207225689616,0.02254686364479092,0.6249288698251714,0.7133125753127518
0,0.9582567294452998,0.04014855126675598,0.8795655689624581,1.0369478899281415
0,1.0696653038488615,0.03099493048613406,1.0089152400960388,1.1304153676016842
0,0.9733115621480484,0.01929835555723442,0.9354867852558689,1.011136339040228
1,0.684477007148801,0.012430368408234825,0.6601134850686607,0.7088405292289413
0,1.4169644226979827,0.028419033773908954,1.361263116501121,1.4726657288948444
1,0.8245283184496005,0.010204020107141911,0.8045284390396024,0.8445281978595987
0,0.2963421176886805,0.0021696693366375784,0.29208956578887085,0.3005946695884902
0,0.7335938134267268,0.006419403251890643,0.7210117830530212,0.7461758438004324
0,0.6164509032033617,0.005741296751756281,0.6051979615699195,0.627703844836804
